customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9522-ZSINC,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,6597.25,Yes
8696-JKZNU,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.9,294.45,No
4146-SVFUD,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.8,7984.15,No
7096-UCLNH,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),78.85,1561.5,No
7994-UYIVZ,Male,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,69.15,6521.9,No
7270-BDIOA,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,143.65,No
3750-CKVKH,Male,0,No,No,30,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.3,84.65,Yes
4837-QUSFT,Male,1,No,Yes,5,No,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.35,1427.55,Yes
1304-NECVQ,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.7,61.7,No
4003-FUSHP,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,35.5,3767.4,No
9272-LSVYH,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,105.9,4338.6,Yes
2378-YIZKA,Female,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,4687.9,No
7803-XOCCZ,Female,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,54.35,5552.5,No
4548-SDBKE,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,3264.5,No
5916-QEWPT,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,83.75,5336.35,No
6518-KZXCB,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,64.15,229.7,No
7797-EJMDP,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),104.05,493.95,No
5197-YPYBZ,Female,1,No,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,89.75,6172,Yes
6139-ZZRBQ,Female,1,Yes,No,63,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.85,190.05,No
5834-ASPWA,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),97.55,334.8,No
1041-RXHRA,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,44.85,70.85,No
9398-MMQTO,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,85.55,249.55,No
2961-VNFKL,Female,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.45,326.65,Yes
9065-ZCPQX,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.85,184.05,No
3050-RLLXC,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,2553.35,No
5473-KHBPS,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.7,2934.3,No
0324-BRPCJ,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,814.75,No
7789-HKSBS,Male,0,Yes,Yes,28,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.85,4735.2,No
0929-HYQEW,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,5632.55,No
8380-PEFPE,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,89.45,80.95,Yes
6704-UTUKK,Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,51.1,2106.3,No
7629-WIXZF,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.2,1672.15,No
5158-RIVOP,Male,0,No,No,4,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.15,6460.55,No
0270-THENM,Female,1,No,No,21,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),64.95,996.95,Yes
1218-VKFPE,Male,1,No,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.25,1222.65,Yes
1133-KXCGE,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.15,4563,Yes
1455-ESIQH,Female,0,No,No,16,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.85,475.2,Yes
5529-GIBVH,Male,1,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.0,3475.55,No
2908-WGAXL,Female,0,No,No,61,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,56.85,5398.6,Yes
8816-VXNZD,Male,0,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,74.35,2857.6,No
7997-EASSD,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,79.2,3886.85,No
0536-ESJEP,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.5,3708.4,No
4732-RRJZC,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.0,3645.6,No
3836-FZSDJ,Male,0,Yes,No,30,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.7,425.1,Yes
7009-LGECI,Female,1,Yes,Yes,43,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.65,7511.65,Yes
4423-JWZJN,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.45,916.75,No
9631-XEYKE,Female,1,No,No,31,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,35.75,878.35,Yes
2249-YPRNG,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.4,6038.55,No
9544-PYPSJ,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,55.25,No
3160-TYXLT,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,86.05,419.4,Yes
2027-FECZV,Male,0,Yes,No,28,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,25.2,301.4,Yes
8417-FMLZI,Male,0,Yes,Yes,4,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.35,470.2,No
9742-XOKTS,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,69.55,6703.5,No
0114-PEGZZ,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.45,1057.85,No
1266-NZYUI,Male,0,No,No,62,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,107.25,6457.15,No
3450-WXOAT,Female,0,No,Yes,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),101.25,3579.15,No
8076-FEZKJ,Male,1,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,24.05,No
1205-WNWPJ,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1901.05,No
6339-RZCBJ,Female,1,No,Yes,66,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.85,1893.95,Yes
6439-GTPCA,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,2686.05,No
7789-CRUVC,Male,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),90.15,1806.35,No
1271-UODNO,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,54.55,4674.4,No
3546-GHEAE,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,24.65,686.95,No
1163-VIPRI,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,4454.25,No
5149-QYTTU,Male,1,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,6910.3,No
8189-DUKMV,Male,0,Yes,Yes,6,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),115.6,4750.95,Yes
0248-IPDFW,Male,0,Yes,No,31,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.4,5696.6,Yes
4891-NLUBA,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),73.85,4149.45,No
9763-GRSKD,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.1,746.5,No
3162-KKZXO,Male,1,No,No,67,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),24.0,3377.8,Yes
9602-WCXPI,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.55,73,Yes
6198-RTPMF,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),70.65,4753.85,No
5553-AOINX,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,308.25,No
9094-AZPHK,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,106.5,7904.25,Yes
8966-OIQHG,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),24.55,605.9,No
7560-QJAVJ,Male,0,Yes,Yes,23,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.3,1114.85,Yes
9279-CJEOJ,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.05,1993.2,No
6048-NJXHX,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1391.65,No
2580-ASVVY,Male,0,Yes,No,61,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),81.4,5916.95,Yes
0281-CNTZX,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,100.5,3007.25,No
0744-GKNGE,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,1096.6,No
8050-WYBND,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,100.5,7882.25,Yes
5844-QVTAT,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,459.6,No
6437-UKHMV,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1789.25,No
0840-DCNZE,Male,1,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,19.1,78.3,No
1025-FALIX,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.75,244.65,Yes
3325-FUYCG,Male,1,Yes,No,22,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,80.7,308.25,Yes
0511-JTEOY,Male,0,Yes,Yes,9,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),20.8,7285.7,Yes
3845-JHAMY,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.4,226.55,No
7483-IQWIB,Male,1,Yes,No,55,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,106.5,45.7,Yes
2888-ADFAO,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.9,2928.5,No
8993-PHFWD,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.6,5336.35,No
0330-IVZHA,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.5,44.4,No
7241-AJHFS,Male,0,Yes,No,62,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),60.0,865.8,No
8901-HJXTF,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.15,306.6,No
4273-MBHYA,Male,0,Yes,Yes,72,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.35,916.75,No
5944-UGLLK,Female,1,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),86.1,262.05,Yes
0330-IVZHA,Female,0,No,No,30,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.4,1093.1,Yes
9445-SZLCH,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,86.05,7677.4,No
2761-XECQW,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),24.0,6375.2,No
2878-DHMIN,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,695.05,No
5896-NPFWW,Male,0,Yes,Yes,56,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.05,818.45,No
7537-RBWEA,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,93.85,2419.55,Yes
0023-HGHWL,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),95.1,145.15,No
4891-NLUBA,Female,1,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.45,70.1,No
3722-WPXTK,Male,1,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),48.7,337.9,No
7480-SPLEF,Female,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.35,6068.65,No
7384-GHBPI,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),101.35,1901.05,No
4049-ZPALD,Female,1,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),50.55,1337.45,No
3039-MJSLN,Female,1,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,75.15,2896.4,No
6705-LXORM,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,50.75,8182.75,Yes
3164-YAXFY,Male,1,Yes,No,36,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,99.8,6179.35,No
5802-ADBRC,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,880.05,No
2233-FAGXV,Male,0,No,No,29,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.35,307.6,Yes
5915-DGNVC,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,100.45,2696.55,Yes
3126-WQMGH,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,48.6,551.3,Yes
9680-NIAUV,Male,1,No,Yes,5,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,59.2,501.35,Yes
2233-FAGXV,Male,0,No,Yes,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,21.0,7111.3,No
4868-AADLV,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,762.1,No
0495-ZBNGW,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1715.65,No
0455-ENTCR,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,511.25,No
4581-SSPWD,Male,0,No,No,45,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),34.3,57.5,Yes
5016-LIPDW,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,59.9,274.7,No
0661-XEYAN,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,886.4,No
1391-UBDAR,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.0,108.65,No
7812-FZHPE,Female,0,Yes,No,26,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),24.4,1821.2,Yes
4132-KALRO,Female,1,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,2839.95,No
3410-YOQBQ,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),85.75,5935.1,Yes
9823-EALYC,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,84.6,1203.9,Yes
9251-WNSOD,Male,0,No,No,1,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,21.0,3687.85,No
6173-GOLSU,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,65.2,926.25,No
6680-NENYN,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.55,270.8,Yes
2192-OZITF,Male,0,Yes,No,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.3,25.7,No
8180-AKMJV,Male,1,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.55,4392.5,No
1576-PFZIW,Male,1,No,No,4,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),114.9,2018.4,Yes
4415-WNGVR,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,875.55,No
4822-YCXMX,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,64.2,4900.65,Yes
5673-TIYIB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.65,587.4,No
0536-ESJEP,Male,0,No,No,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,85.3,810.85,No
6549-YMFAW,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,2495.2,No
4828-FAZPK,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,89.3,No
5889-LFOLL,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,2217.15,No
7797-EJMDP,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.15,274.7,No
6765-MBQNU,Female,0,Yes,Yes,32,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),113.4,7009.5,No
8942-DBMHZ,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),61.35,50.35,No
5380-WJKOV,Female,1,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),29.8,6501.35,No
4732-RRJZC,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,6766.95,No
8180-AKMJV,Male,0,Yes,No,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,6148.45,No
5546-BYZSM,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.2,7550.3,No
4952-YSOGZ,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,416.45,No
6349-JDHQP,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.2,7930.55,No
6924-TDGMT,Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.1,5321.25,No
5307-UVGNB,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,7984.15,No
6568-POCUI,Female,0,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.1,1208.6,No
1866-NXPSP,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.45,3582.4,No
1741-WTPON,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.7,4304,No
7596-IIWYC,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,69.7,2077.95,No
9743-DQKQW,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,5632.55,No
8540-ZQGEA,Male,0,Yes,Yes,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,56.05,50.15,No
6635-CPNUN,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.8,232.1,No
4030-VPZBD,Male,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,21.0,168.15,Yes
8400-WZICQ,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.25,6501.35,No
2344-JMOGN,Male,1,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,104.65,220.8,Yes
1272-ILHFG,Male,0,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),89.0,1244.8,Yes
9881-VCZEP,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,1182.55,No
7130-CTCUS,Male,0,Yes,No,11,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,71.35,2188.5,No
0181-RITDD,Male,0,No,No,64,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.3,3847.6,No
0307-BCOPK,Female,0,No,Yes,16,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,74.65,3181.8,No
5038-ETMLM,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),70.2,608.15,Yes
