customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3312-ZWLGF,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,8684.8,No
6476-YHMGA,Female,0,Yes,Yes,72.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.75,8191.11557459982,No
5287-QWLKY,Male,1,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,Yes
0795-XCCTE,Male,1,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),118.75,8684.8,No
0168-XZKBB,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,8599.91557459982,No
3785-NRHYR,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7055.16557459982,No
5196-SGOAK,Female,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7111.21557459982,Yes
4537-DKTAL,Female,0,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,7119.91557459982,No
7072-MBHEV,Female,1,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,7900.36557459982,No
5602-BVFMK,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,118.75,7264.26557459982,No
6297-NOOPG,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,8684.8,No
1891-UAWWU,Female,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,118.75,8684.8,Yes
8204-TIFGJ,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.75,7506.11557459982,No
8050-DVOJX,Male,1,No,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
6108-OQZDQ,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,7420.01557459982,Yes
0363-QJVFX,Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,Yes
8903-XEBGX,Male,0,No,Yes,72.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,7144.16557459982,No
8169-SAEJD,Male,1,Yes,No,72.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
9840-DVNDC,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,7498.56557459982,Yes
1089-XZWHH,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.75,7529.56557459982,No
2325-WINES,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),118.75,8684.8,No
6064-ZATLR,Female,0,No,No,72.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),118.75,8534.16557459982,No
3096-JRDSO,Female,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8684.8,Yes
7824-PANSQ,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),118.75,8684.8,No
8042-JVNFH,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,7106.86557459982,Yes
9648-BCHKM,Female,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),118.75,7506.86557459982,No
2888-ADFAO,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.75,8077.31557459982,No
8707-HOEDG,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,8684.8,No
3374-LXDEV,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,118.75,8167.86557459982,Yes
4072-IPYLT,Female,0,Yes,Yes,72.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),118.75,8684.8,No
7167-PCEYD,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.75,8346.81557459982,No
4936-YPJNK,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.75,7234.96557459982,No
1580-BMCMR,Male,1,No,No,72.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,8672.81557459982,No
4817-KEQSP,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),118.75,8361.86557459982,No
6408-WHTEF,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,118.75,8684.8,No
9251-AWQGT,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,7971.41557459982,No
8749-CLJXC,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7055.56557459982,No
7989-VCQOH,Male,0,Yes,Yes,72.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.75,8646.66557459982,No
5049-GLYVG,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7056.11557459982,Yes
4199-QHJNM,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),118.75,8684.8,No
8882-TLVRW,Male,0,Yes,Yes,72.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,118.75,8684.8,No
5883-GTGVD,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
5135-GRQJV,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,118.75,8684.8,No
2384-OVPSA,Female,1,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,7771.41557459982,No
1371-WEPDS,Male,1,Yes,No,72.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,118.75,8684.8,No
3580-GICBM,Female,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.75,8480.71557459982,No
4817-QRJSX,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,7853.56557459982,Yes
9730-DRTMJ,Male,0,Yes,No,72.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),118.75,8684.8,No
4686-UXDML,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
3349-ANQNH,Female,1,No,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,118.75,8684.8,No
2398-YPMUR,Female,1,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7952.26557459982,Yes
0932-YIXYU,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,8065.31557459982,No
7480-SPLEF,Male,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
7636-XUHWW,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.75,7069.21557459982,No
1431-CYWMH,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),118.75,7489.56557459982,No
5937-EORGB,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,8427.76557459982,No
6349-JDHQP,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,8085.11557459982,No
5539-HIVAK,Female,1,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7770.11557459982,No
5847-MXBEO,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,118.75,7510.61557459982,No
9985-MWVIX,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,7105.66557459982,Yes
4583-PARNH,Male,1,Yes,No,72.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.75,8575.56557459982,No
1116-FRYVH,Female,0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,118.75,8684.8,No
1421-HCERK,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.75,8684.8,No
9633-XQABV,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7265.21557459982,No
0716-BQNDX,Male,1,No,No,72.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,118.75,8684.8,No
1265-XTECC,Female,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),118.75,8684.8,Yes
1183-CANVH,Female,0,Yes,No,72.0,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),118.75,8382.66557459982,No
1972-XMUWV,Female,0,Yes,No,72.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),118.75,8684.8,No
8679-LZBMD,Male,0,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
3407-JMJQQ,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
6252-DFGTK,Female,0,Yes,No,72.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),118.75,8684.8,No
1539-LNKHM,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7302.11557459982,No
8645-KOMJQ,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
0289-IVARM,Female,0,No,No,72.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,118.75,8684.8,No
9761-XUJWD,Male,0,No,No,72.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,7375.41557459982,No
4057-FKCZK,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),118.75,8684.8,No
4291-TPNFG,Male,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
6087-YPWHO,Male,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,118.75,8684.8,No
3090-QFUVD,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),118.75,7055.81557459982,No
2237-ZFSMY,Female,0,No,No,72.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,118.75,8684.8,Yes
1722-LDZJS,Male,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),118.75,8103.66557459982,No
1818-ESQMW,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
4871-JTKJF,Female,1,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7105.16557459982,Yes
1415-YFWLT,Female,1,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,7124.81557459982,Yes
7401-RUBNK,Female,0,Yes,No,72.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,8473.56557459982,No
0506-YLVKJ,Male,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.75,7952.96557459982,No
8661-BOYNW,Female,0,Yes,No,72.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),118.75,8684.8,No
6711-VTNRE,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
4815-GBTCD,Female,0,Yes,No,72.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7135.46557459982,No
2805-AUFQN,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,7510.71557459982,No
0980-PVMRC,Female,0,Yes,Yes,72.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
7233-DRTRF,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
3500-RMZLT,Female,1,No,No,72.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,118.75,8462.26557459982,Yes
3873-NFTGI,Male,0,No,No,72.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,7803.06557459982,No
1162-ECVII,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
7048-GXDAY,Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
8571-ZCMCX,Female,0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),118.75,8684.8,No
1169-WCVAK,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
4548-SDBKE,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,7510.31557459982,Yes
8066-POXGX,Female,0,No,No,72.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,7481.61557459982,Yes
7129-CAKJW,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),118.75,8381.16557459982,No
8695-ARGXZ,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,8684.8,No
3570-YUEKJ,Female,0,No,No,72.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,8684.8,No
4143-OOBWZ,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7451.81557459982,Yes
1555-HAPSU,Female,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,8684.8,No
1697-NVVGY,Male,1,Yes,No,72.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),118.75,8321.56557459982,No
7854-EKTJL,Female,0,No,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.75,7071.36557459982,Yes
8464-EETCQ,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,8129.86557459982,No
2419-FSORS,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,8684.8,No
8132-YPVBX,Female,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,7550.11557459982,No
9102-IAYHT,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,8487.11557459982,Yes
6754-LZUKA,Male,0,Yes,No,72.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),118.75,8684.8,No
3422-LYEPQ,Male,0,Yes,Yes,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7106.51557459982,Yes
8099-MZPUJ,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
0787-LHDYT,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.75,7365.76557459982,No
2642-DTVCO,Male,1,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,7782.01557459982,Yes
0374-IOEGQ,Female,0,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,7158.21557459982,No
4361-JEIVL,Male,0,No,Yes,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7079.91557459982,Yes
3197-NNYNB,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
3396-DKDEL,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),118.75,8684.8,No
1752-OZXFY,Male,0,Yes,No,72.0,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,118.75,8684.8,No
9066-QRSDU,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,118.75,8684.8,No
9112-WSNPU,Female,1,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,8684.8,No
9867-NNXLC,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.75,7505.71557459982,No
5321-NTRKC,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),118.75,8684.8,No
1363-TXLSL,Male,1,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7105.81557459982,Yes
9507-EXLTT,Female,0,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.75,7114.86557459982,Yes
3161-GETRM,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
0402-OAMEN,Female,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),118.75,8684.8,No
6933-VLYFX,Male,0,Yes,Yes,72.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,118.75,8684.8,No
6754-WKSHP,Male,0,No,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),118.75,7758.81557459982,No
9846-GKXAS,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,7845.26557459982,Yes
6017-PPLPX,Male,0,Yes,Yes,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,8506.46557459982,Yes
4976-LNFVV,Male,1,Yes,No,72.0,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,7612.66557459982,No
5055-MGMGF,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
4641-FROLU,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,7638.41557459982,No
2862-JVEOY,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,118.75,7159.91557459982,No
2969-QWUBZ,Female,0,No,No,72.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,118.75,7132.31557459982,No
9822-BIIGN,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,118.75,8684.8,No
2077-MPJQO,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7568.56557459982,No
1534-OULXE,Female,0,Yes,Yes,72.0,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
7136-RVDTZ,Male,1,No,No,72.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,118.75,8684.8,Yes
2971-SGAFL,Female,0,No,No,72.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8030.86557459982,No
1480-IVEVR,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
2905-KFQUV,Female,0,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,7190.31557459982,No
4581-SSPWD,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7281.81557459982,Yes
3370-HXOPH,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,7293.11557459982,No
9391-YZEJW,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
9958-MEKUC,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
0281-CNTZX,Male,0,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.75,8270.31557459982,No
6927-WTFIV,Male,1,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),118.75,8424.71557459982,Yes
4118-CEVPF,Female,1,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
3398-ZOUAA,Male,1,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,8510.26557459982,Yes
9114-VEPUF,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,118.75,8684.8,No
7876-BEUTG,Female,0,No,No,72.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,7755.61557459982,No
2338-BQEZT,Female,0,No,No,72.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
9873-MNDKV,Female,0,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,7507.76557459982,No
0378-NHQXU,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,118.75,8496.16557459982,Yes
8241-JUIQO,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),118.75,8371.86557459982,No
2194-IIQOF,Female,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
4512-ZUIYL,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),118.75,7188.56557459982,Yes
9631-RXVJM,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,7713.41557459982,No
